holiday,workingday,humidity,windspeed,season_2,season_3,season_4,weather_2,weather_3,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,day_Mon,day_Sat,day_Sun,day_Thu,day_Tue,day_Wed,year_2012,tempPCA,count,casual,registered,count cox,casual cox,registered cox
0,1,32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4461021453560519,749,102,647,21.357076453790416,5.579241414234233,19.733710757794096
0,1,33,11.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1594081932061067,472,70,402,18.131110189672114,5.053527123005922,16.687583188747798
0,1,35,7.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0849876698188445,330,44,286,15.926073897723109,4.42955417301729,14.7599461606392
0,1,40,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0105671464315822,288,47,241,15.148782878531577,4.516525342563129,13.862606419068285
0,1,55,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.20709527018748697,202,43,159,13.269722358226586,4.39937231708909,11.865931982232166
0,1,43,11.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48238376263577337,91,19,72,9.725776219814275,3.3731294133969465,8.692985162711615
0,1,49,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.34494817556290713,60,14,46,8.196098121218448,3.0140693088212616,7.211829451466021
0,1,59,7.0015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06924236481206689,23,15,8,5.358123870425419,3.093923821531305,3.102507103969505
0,1,59,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06924236481206689,19,14,5,4.891526130270001,3.0140693088212616,2.367617209893793
0,1,63,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06924236481206689,7,0,7,2.901414960680455,0.0,2.8798087612717245
0,1,77,7.0015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.34348171470908573,14,11,3,4.205980921344887,2.7410361151165743,1.716331065926686
0,1,67,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.20604612763621918,26,2,24,5.673617019916826,1.1468701519871982,5.400173282218363
0,1,72,6.0032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.34348171470908573,117,4,113,10.749768224205797,1.7144104141660548,10.403937468635007
0,1,72,6.0032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.34348171470908573,381,14,367,16.782572560100952,3.0140693088212616,16.15241074125341
0,1,77,7.0015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.34348171470908573,623,21,602,20.015462428942147,3.49386858248235,19.243954744334168
0,1,77,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.06819322226079937,315,30,285,15.656795726084589,3.935784863714248,14.741120366741352
0,1,68,7.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.20709527018748697,164,34,130,12.257607710269271,4.095012299806549,10.985640196223317
0,1,60,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.48238376263577337,211,60,151,13.489762850135149,4.843349548295663,11.63511643849357
0,1,50,8.9981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0849876698188445,265,59,206,14.689293832519283,4.820613816015661,13.07969880277955
0,1,41,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2338287165933692,273,62,211,14.8521434514971,4.887807942277446,13.196968221923349
0,1,30,7.0015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5835377324289184,258,81,177,14.543981706906925,5.25525710230387,12.35709811175383
0,1,32,15.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5835377324289184,287,100,187,15.12934464898817,5.551153128681419,12.61503046984745
0,1,37,26.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5835377324289184,426,95,331,17.474458349466666,5.478622542840765,15.563244195135589
0,1,39,16.9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4461021453560519,713,79,634,20.990872319243728,5.2205140537729156,19.594745741854044
0,1,44,19.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2338287165933692,746,98,648,21.327032538360896,5.5225470976866795,19.744319011206162
0,1,50,12.998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.1594081932061067,425,72,353,17.45964825754955,5.09225740978144,15.928316383961434
0,1,60,23.9994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.620236668011193,330,60,270,15.926073897723109,4.843349548295663,14.453020552895428
0,1,68,19.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.34494817556290713,243,36,207,14.223141735856593,4.168423571618155,13.10331054420381
0,1,68,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.20709527018748697,169,32,137,12.399482277311975,4.017625060121093,11.209767253760335
0,1,72,12.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.06819322226079937,97,12,85,9.978402618489618,2.83843039784002,9.295819909719468
0,1,77,16.9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,57,8,49,8.021204554020299,2.3959496974064987,7.408426192628555
0,1,82,22.0028,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.48133462008450556,26,4,22,5.673617019916826,1.7144104141660548,5.185351688283598
0,1,82,12.998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.48133462008450556,4,0,4,2.076738725429145,0.0,2.0650104606902118
0,1,87,19.0012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,3,0,3,1.7246378588807705,0.0,1.716331065926686
0,1,87,16.9979,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,3,0,3,1.7246378588807705,0.0,1.716331065926686
0,1,87,15.0013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,32,2,30,6.237882142489213,1.1468701519871982,5.9796560222377035
0,1,87,11.0014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,99,3,96,10.060215413612989,1.4637189177677778,9.757681995949799
0,1,87,12.998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,278,13,265,14.952251322248932,2.9291450943185726,14.354502209866599
0,1,87,15.0013,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,562,28,534,19.2971894083499,3.848921902759536,18.4526531367716
0,1,82,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.48133462008450556,312,35,277,15.60187817707703,4.132188183601568,14.588824537466772
0,1,87,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.618770207157372,180,44,136,12.701684105054513,4.42955417301729,11.178245381796073
0,1,77,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,207,40,167,13.39278566332453,4.3048726856694195,12.088780458426772
0,1,82,8.9981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,294,72,222,15.264440349354752,5.09225740978144,13.448285856902661
0,1,77,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20604612763621918,260,52,208,14.585775413781224,4.650910646197909,13.126842714005347
0,1,72,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06819322226079937,202,56,146,13.269722358226586,4.750246522170439,11.486491967359651
0,1,82,7.0015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20604612763621918,107,19,88,10.376526022143096,3.3731294133969465,9.425712380315431
0,1,77,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06819322226079937,129,18,111,11.169663452674493,3.3085201182698634,10.33157938822778
0,1,82,6.0032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06819322226079937,258,23,235,14.543981706906925,3.6048783655764383,13.734315726995593
0,1,82,6.0032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06819322226079937,408,31,377,17.2040927557593,3.9772947536351313,16.30883869304527
0,1,88,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20604612763621918,296,23,273,15.30262897569288,3.6048783655764383,14.511520324636402
0,1,88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20604612763621918,235,31,204,14.046385479586785,3.9772947536351313,13.03223397474811
0,1,94,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,152,8,144,11.904463665928896,2.3959496974064987,11.426047850367803
0,1,94,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,148,16,132,11.782474842422042,3.1693012711638677,11.05051766606844
0,1,94,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.34348171470908573,126,22,104,11.06730512211591,3.5504867016956267,10.070945889305909
0,0,94,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.34348171470908573,100,13,87,10.100695514854982,2.9291450943185726,9.382761225841726
0,0,94,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.34348171470908573,69,12,57,8.687254726198184,2.83843039784002,7.895036943006377
0,0,88,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.34348171470908573,42,10,32,7.036885375676905,2.635847436525191,6.155160255749255
0,0,88,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.34348171470908573,26,2,24,5.673617019916826,1.1468701519871982,5.400173282218363
0,0,94,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.48133462008450556,2,0,2,1.3046000189880536,0.0,1.299684509136696
0,0,94,6.0032,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.48133462008450556,8,5,3,3.127237375319011,1.9224918183471267,1.716331065926686
0,0,94,12.998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.48133462008450556,30,1,29,6.058371324333831,0.7121542752380658,5.888908229909595
0,0,100,8.9981,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.618770207157372,86,29,57,9.506346181288649,3.893021120258086,7.895036943006377
0,0,94,7.0015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.48133462008450556,218,63,155,13.656453762878764,4.9095511226442365,11.751563214121946
0,0,88,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.34348171470908573,321,104,217,15.765552097696599,5.60683111013576,13.335155591761433
0,0,77,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06924236481206689,443,140,303,17.72261753804483,6.034957570431399,15.073160620220357
0,0,77,8.9981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.20709527018748697,585,226,359,19.574091186990128,6.747565373311274,16.025105241149696
0,0,68,11.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.48238376263577337,651,286,365,20.3288563028333,7.108348803417289,16.12076797345576
0,0,60,7.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9475520827459784,686,286,400,20.707698497122227,7.108348803417289,16.657900879674397
0,0,53,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0849876698188445,690,352,338,20.75013300200846,7.43226567533638,15.681199149268293
0,0,53,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.1594081932061067,679,357,322,20.63302268095484,7.454465821226414,15.408993594251305
0,0,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.1594081932061067,685,367,318,20.697063028114837,7.498021158517228,15.339468049910495
0,0,50,8.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.1594081932061067,648,291,357,20.295731654469318,7.135178717789914,15.992968997369356
0,0,57,19.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0849876698188445,560,221,339,19.272741608449167,6.71364376351626,15.697909856192686
0,0,64,19.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.620236668011193,417,155,262,17.340287996883497,6.184048658745756,14.294765594133743
0,0,64,12.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.48238376263577337,271,89,182,14.811744422292566,5.386838419339915,12.487301515383566
0,0,68,11.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.34494817556290713,223,54,169,13.773262648091368,4.701411653930058,12.143323997413223
0,0,68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.34494817556290713,211,58,153,13.489762850135149,4.797525876561584,11.693605295619497
0,0,77,11.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06924236481206689,185,34,151,12.83483367412507,4.095012299806549,11.63511643849357
0,0,88,12.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.20604612763621918,107,27,80,10.376526022143096,3.803397229573032,9.072074837083075
0,0,82,8.9981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.20604612763621918,113,25,88,10.60321583206365,3.7076624136747447,9.425712380315431
0,0,82,7.0015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.20604612763621918,56,15,41,7.96151006900379,3.093923821531305,6.863602090517554
0,0,88,8.9981,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.34348171470908573,18,3,15,4.764856238398818,1.4637189177677778,4.3100940619919
0,0,94,11.0014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.48133462008450556,14,6,8,4.205980921344887,2.100736783808066,3.102507103969505
0,0,94,7.0015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.618770207157372,6,0,6,2.655001745649593,0.0,2.6366056531026025
0,0,94,7.0015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.618770207157372,11,2,9,3.7140660177521663,1.1468701519871982,3.3084469852699785
0,0,88,11.0014,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.48133462008450556,42,17,25,7.036885375676905,3.240694986797406,5.503080134852441
0,0,88,7.0015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.48133462008450556,96,25,71,9.937060076356339,3.7076624136747447,8.643578528698926
0,0,88,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.48133462008450556,178,65,113,12.647707637015422,4.952113294116285,10.403937468635007
0,0,88,7.0015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.48133462008450556,351,139,212,16.28915644405825,6.024505180131105,13.220188492508266
0,0,82,11.0014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.34348171470908573,368,129,239,16.572194199220885,5.91601634659158,13.820093531378662
0,0,88,8.9981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.34348171470908573,503,222,281,18.54894173384559,6.720484069304762,14.665351661488172
0,0,82,11.0014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.20604612763621918,544,198,346,19.074942405866132,6.547916832692322,15.813929063377927
0,0,77,6.0032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06924236481206689,521,218,303,18.783401490168394,6.692950987334342,15.073160620220357
0,0,68,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.34494817556290713,554,240,314,19.199032501346636,6.839004619202728,15.269327659411177
0,0,73,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.34494817556290713,541,229,312,19.037406786426907,6.767589033471748,15.23402274301297
0,0,64,6.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.48238376263577337,541,233,308,19.037406786426907,6.793915794789621,15.16293490776075
